Year,Month,Day,Temperature (°F),Dew Point (°F),Humidity (%),Wind Speed (mph),Pressure (in),Precipitation (in),สถานีบ้านมาบป่าแฝก (1687),สถานีบ้านลานตาเกลี้ยง (501261),Rainfall_Avg (mm)
2017,10,3,78,76.5,95.3,1,29.3,1.62,22.5,0.0,11.25
2017,10,4,78.8,77.1,94.8,0.5,29.4,2.99,5.5,0.0,2.75
2017,10,5,78.3,76.1,93.4,0,29.4,0.8,11.5,0.0,5.75
2017,10,6,80.1,76.5,89.8,0.6,29.4,0.43,6.0,0.0,3.0
2017,10,7,80.8,77.1,89,1.8,29.4,1.4,15.0,0.0,7.5
2017,10,8,80.5,77.8,91.6,0.4,29.4,0.25,13.5,0.0,6.75
2017,10,9,82.8,77.8,86.6,1.1,29.4,1.83,13.5,0.0,6.75
2017,10,10,82.4,77.8,86.1,2.5,29.3,0.14,0.0,0.0,0.0
2017,10,11,80.6,77.5,90.8,0.5,29.3,0,0.0,0.0,0.0
2017,10,12,82.1,78.8,90,0.3,29.4,3.87,0.0,0.0,0.0
2017,10,13,80,77.5,92,0,29.3,3.87,0.0,0.0,0.0
2017,10,14,83.1,78.6,87.3,0.6,29.3,0.08,0.0,0.0,0.0
2017,10,15,84,78.3,83.5,0.8,29.3,0,0.0,0.0,0.0
2017,10,16,84.6,76.8,77.9,3.8,29.3,0,0.0,0.0,0.0
2017,10,17,80.9,76,86.4,2.1,29.3,0.44,0.0,0.0,0.0
2017,10,18,77.1,75.6,95.5,1,29.4,6,0.0,0.0,0.0
2017,10,19,80,76.1,89.3,0.4,29.5,3.08,0.0,0.0,0.0
2017,10,20,83.1,75.1,79,0.9,29.5,0.06,0.0,0.0,0.0
2017,10,21,85.1,75.5,74.1,2.4,29.4,0,0.0,0.0,0.0
2017,10,22,85.5,73.4,68.1,3.8,29.4,0,0.0,0.0,0.0
2017,10,23,84.1,74.6,73.6,1.6,29.4,0,0.0,0.0,0.0
2017,10,24,82.1,74.3,77.9,1.7,29.5,0.02,0.0,0.0,0.0
2017,10,25,81.5,74.9,81.5,1.8,29.5,0,0.0,0.0,0.0
2017,10,26,81.8,75,81.5,1.1,29.5,0,0.0,0.0,0.0
2017,10,27,80.5,74.8,83.6,1,29.5,0,0.0,0.0,0.0
2017,10,28,80.9,75,83,1.1,29.5,0,0.0,0.0,0.0
2017,10,29,81.1,73.4,79.4,1.6,29.5,0,0.0,0.0,0.0
2017,10,30,77.9,71.1,80.5,1,29.5,0,0.0,0.0,0.0
2017,10,31,76.8,67.9,76.6,1,29.5,0,0.0,0.0,0.0
2017,11,1,77.8,68.3,74.4,2,29.5,0,0.0,0.0,0.0
2017,11,2,78.9,70.5,76.9,1.6,29.4,0,0.0,0.0,0.0
2017,11,3,79.8,70.6,76.4,1.8,29.4,0,0.0,0.0,0.0
2017,11,4,78,68,73.8,2,29.5,0,0.0,0.0,0.0
2017,11,5,74.8,66.8,77,0.3,29.5,0,0.0,0.0,0.0
2017,11,6,75.1,68.8,81.4,1.3,29.5,0,0.0,0.0,0.0
2017,11,7,77.5,70,79.1,2.1,29.5,0.2,0.0,0.0,0.0
2017,11,8,78.3,72.4,82.1,0,29.5,0,0.0,0.0,0.0
2017,11,9,79.3,73.5,82.3,0.3,29.4,0,0.0,0.0,0.0
2017,11,10,80.6,75,82.9,0.4,29.4,0.02,0.0,0.0,0.0
2017,11,11,81.3,75.5,83.6,0.4,29.4,0.17,0.0,0.0,0.0
2017,11,12,80.8,74.8,82.8,1.1,29.4,0.17,0.0,0.0,0.0
2017,11,13,82.1,75.1,80.5,0,29.4,0,0.0,0.0,0.0
2017,11,14,80.5,76,86.8,0,29.4,0.95,0.0,0.0,0.0
2017,11,15,82.5,75.8,81.8,0.4,29.4,0.95,0.0,0.0,0.0
2017,11,16,78.8,75.5,90.1,0.4,29.4,0.09,0.0,0.0,0.0
2017,11,17,83,77,83.9,0,29.4,0.09,0.0,0.0,0.0
2017,11,18,84.1,76.1,78.3,0.6,29.4,0,0.0,0.0,0.0
2017,11,19,82.9,76.5,82.5,0.9,29.4,0,0.0,0.0,0.0
2017,11,20,83.1,76,79.9,0,29.4,0,0.0,0.0,0.0
2017,11,21,80.8,74.8,82.8,1.3,29.4,0,0.0,0.0,0.0
2017,11,22,79.4,74.4,85.4,0.6,29.4,0,0.0,0.0,0.0
2017,11,23,79,73.6,84.1,0,29.4,0,0.0,0.0,0.0
2017,11,24,80,71.9,78.3,0.6,29.5,0,0.0,0.0,0.0
2017,11,25,78.8,70.1,76.6,1.4,29.5,0,0.0,0.0,0.0
2017,11,26,77.1,71,81.8,0.8,29.6,0,0.0,0.0,0.0
2017,11,27,77.3,69.9,79.1,1.5,29.5,0,0.0,0.0,0.0
2017,11,28,77.3,69.4,78.4,1.8,29.5,0,0.0,0.0,0.0
2017,11,29,80,70.5,74.9,1,29.5,0,0.0,0.0,0.0
2017,11,30,79,71.1,78.3,1.5,29.5,0,0.0,0.0,0.0
2017,12,1,79.1,70.1,75.4,1.8,29.5,0,0.0,0.0,0.0
2017,12,2,78.9,69.9,76.3,0.8,29.5,0,0.0,0.0,0.0
2017,12,3,77.4,69.9,79.4,0.6,29.5,0,0.0,0.0,0.0
2017,12,4,77.8,69.5,78.3,1,29.5,0,0.0,0.0,0.0
2017,12,5,76.5,68.4,76.6,1.9,29.5,0,0.0,0.0,0.0
2017,12,6,77.1,69.1,77.8,1.5,29.5,0,0.0,0.0,0.0
2017,12,7,78.4,71.5,80.6,0.6,29.5,0,0.0,0.0,0.0
2017,12,8,78.8,71.9,80.9,0.8,29.5,0,0.0,0.0,0.0
2017,12,9,79.1,69.9,75,1.5,29.5,0,0.0,0.0,0.0
2017,12,10,78.8,70,76.1,0.6,29.5,0,0.0,0.0,0.0
2017,12,11,81.8,72.4,75,1.3,29.5,0,0.0,0.0,0.0
2017,12,12,83,72.6,72.5,2.9,29.4,0,0.0,0.0,0.0
2017,12,13,82.8,71,69.5,2.3,29.4,0,0.0,0.0,0.0
2017,12,14,79.8,69,72.1,1,29.4,0,0.0,0.0,0.0
2017,12,15,77.5,66.6,71.8,1,29.5,0,0.0,0.0,0.0
2017,12,16,76.4,68.9,79.1,1.4,29.5,0,0.0,0.0,0.0
2017,12,17,75.5,68.4,79.5,0.8,29.6,0,0.0,0.0,0.0
2017,12,18,72.9,61.3,68.3,1.5,29.6,0,0.0,0.0,0.0
2017,12,19,68.9,55.9,65.5,2.4,29.7,0,0.0,0.0,0.0
2017,12,20,64.9,53.1,69.8,2.4,29.7,0,0.0,0.0,0.0
2017,12,21,63.9,51.8,69.8,1.4,29.7,0,0.0,0.0,0.0
2017,12,22,66.9,54.3,67.4,1.9,29.6,0,0.0,0.0,0.0
2017,12,23,71.9,60.4,71,1.3,29.5,0,0.0,0.0,0.0
2017,12,24,74.1,62.8,70.8,1.4,29.5,0,0.0,0.0,0.0
2017,12,25,75,64.3,71.1,0.9,29.5,0,0.0,0.0,0.0
2017,12,26,71.3,62.1,75,0.8,29.5,0,0.0,0.0,0.0
2017,12,27,67.3,65.3,93.5,0,29.6,0.44,0.0,0.0,0.0
2017,12,28,68.6,66.8,94,1.3,29.6,0.43,0.0,0.0,0.0
2017,12,29,74.6,68.8,82.9,2.8,29.6,0.06,0.0,0.0,0.0
2017,12,30,79.1,70.5,76.3,2.1,29.5,0,0.0,0.0,0.0
2017,12,31,77.9,70.1,77.6,2.3,29.5,0,0.0,0.0,0.0
2018,1,1,74.6,67.9,79.9,1.1,29.5,0,0.0,0.0,0.0
2018,1,2,73.9,67.5,81.5,0.8,29.5,0,0.0,0.0,0.0
2018,1,3,76.6,67.1,74.6,1.9,29.4,0,0.0,0.0,0.0
2018,1,4,79.9,70.6,74.6,1.6,29.4,0,0.0,0.0,0.0
2018,1,5,80.4,70.9,74.4,1.5,29.4,0,0.0,0.0,0.0
2018,1,6,81.3,72.3,76,0.6,29.4,0,0.0,0.0,0.0
2018,1,7,81.5,73.8,78.9,0.4,29.4,0.5,0.0,0.0,0.0
2018,1,8,82.9,74.6,78.1,0.8,29.4,0,0.0,0.0,0.0
2018,1,9,83.1,74.9,77.8,0.6,29.5,0,0.0,0.0,0.0
2018,1,10,79.8,73.3,81.4,1,29.5,0,0.0,0.0,0.0
2018,1,11,75.9,66.6,73.6,0.5,29.6,0,0.0,0.0,0.0
2018,1,12,69.3,60.9,74.9,3.9,29.6,0,0.0,0.0,0.0
2018,1,13,67.8,60.1,76.9,1.3,29.6,0,0.0,0.0,0.0
2018,1,14,69.9,60.5,75.3,1.6,29.6,0,0.0,0.0,0.0
2018,1,15,69.9,63,80.4,0,29.5,0,0.0,0.0,0.0
2018,1,16,72.9,64.3,76.8,0.4,29.4,0,0.0,0.0,0.0
2018,1,17,75.4,66.3,76.3,0,29.4,0,0.0,0.0,0.0
2018,1,18,77.1,67.1,73.8,0.3,29.4,0,0.0,0.0,0.0
2018,1,19,77.3,65.6,70.8,0.8,29.4,0,0.0,0.0,0.0
2018,1,20,76.5,65.1,71.8,0.8,29.4,0,0.0,0.0,0.0
2018,1,21,78,66.9,71.1,0.6,29.4,0,0.0,0.0,0.0
2018,1,22,78.6,67.6,72.3,0.9,29.4,0,0.0,0.0,0.0
2018,1,23,78.9,67.6,72.1,0.8,29.4,0,0.0,0.0,0.0
2018,1,24,78.9,66.5,68.6,0.8,29.3,0,0.0,0.0,0.0
2018,1,25,79.3,66.5,68,1.9,29.3,0,0.0,0.0,0.0
2018,1,26,80.4,70.5,73.1,0.4,29.3,0,0.0,0.0,0.0
2018,1,27,81.9,74.1,79,0.3,29.4,0.12,0.0,0.0,0.0
2018,1,28,81.6,71.4,73.5,1.3,29.4,0,0.0,0.0,0.0
2018,1,29,83.3,68.1,62.9,1.3,29.4,0,0.0,0.0,0.0
2018,1,30,80.9,62.5,58.6,4.3,29.4,0,0.0,0.0,0.0
2018,1,31,77.5,58.8,55.9,3.1,29.4,0,0.0,0.0,0.0
2018,2,1,76.8,65.3,68.8,1.5,29.4,0,0.0,0.0,0.0
2018,2,2,74.1,64.6,72.9,0.8,29.5,0,0.0,0.0,0.0
2018,2,3,76.1,63.1,68.4,1.6,29.6,0,0.0,0.0,0.0
2018,2,4,74,61.5,67,1.1,29.6,0,0.0,0.0,0.0
2018,2,5,74.5,61.1,66,0.8,29.6,0,0.0,0.0,0.0
2018,2,6,72.4,59.9,67.6,1.6,29.6,0,0.0,0.0,0.0
2018,2,7,73.1,61.8,70.3,0.3,29.5,0,0.0,0.0,0.0
2018,2,8,76.9,65.1,69.3,1.1,29.4,0,0.0,0.0,0.0
2018,2,9,77.9,62.6,62.9,3.1,29.4,0,0.0,0.0,0.0
2018,2,10,80,64,61.8,0.9,29.5,0,0.0,0.0,0.0
2018,2,11,79.3,63.6,62.6,0.3,29.5,0,0.0,0.0,0.0
2018,2,12,78.3,65,65.8,1.4,29.6,0,0.0,0.0,0.0
2018,2,13,78.8,66.1,68.1,1.3,29.6,0,0.0,0.0,0.0
2018,2,14,79.9,66.6,67,0.9,29.6,0,0.0,0.0,0.0
2018,2,15,83.6,66.9,60.8,1.4,29.5,0,0.0,0.0,0.0
2018,2,16,84.6,62.4,52,2,29.4,0,0.0,0.0,0.0
2018,2,17,82.8,59,48.9,1.6,29.4,0,0.0,0.0,0.0
2018,2,18,83,61.6,51.1,1,29.4,0,0.0,0.0,0.0
2018,2,19,82.3,67.1,61.9,1.1,29.4,0,0.0,0.0,0.0
2018,2,20,84,71.4,66.8,1,29.4,0,0.0,0.0,0.0
2018,2,21,84.5,72.3,68.5,0.8,29.4,0,0.0,0.0,0.0
2018,2,22,81.3,72.8,76.9,2.9,29.4,0.06,0.0,0.0,0.0
2018,2,23,79.1,72.4,80.5,1.6,29.5,0.25,0.0,0.0,0.0
2018,2,24,81.3,72.4,76.4,1,29.5,0.28,0.0,0.0,0.0
2018,2,25,84.3,72.3,70.4,1,29.4,0,0.0,0.0,0.0
2018,2,26,84.4,72.3,68.1,1.1,29.4,0,0.0,0.0,0.0
2018,2,27,82.5,72.1,71.9,1.9,29.4,0,0.0,0.0,0.0
2018,2,28,83.5,69.4,67.4,1.6,29.4,0,0.0,0.0,0.0
2018,3,1,84.6,65.5,56.6,2.6,29.4,0,0.0,0.0,0.0
2018,3,2,85,61.9,48.5,2.4,29.3,0,0.0,0.0,0.0
2018,3,3,86,60.9,46.1,3.5,29.3,0,0.0,0.0,0.0
2018,3,4,85.1,56,40.5,2.3,29.4,0,0.0,0.0,0.0
2018,3,5,82.5,60.9,52.4,0.9,29.4,0,0.0,0.0,0.0
2018,3,6,84.4,63.1,53,1.4,29.4,0,0.0,0.0,0.0
2018,3,7,87.1,64.9,50.4,1.3,29.4,0,0.0,0.0,0.0
2018,3,8,85.4,71.9,65.5,1.8,29.4,0,0.0,0.0,0.0
2018,3,9,80.1,70.6,72.6,1.9,29.5,0,0.0,0.0,0.0
2018,3,10,81.1,67.5,65.1,1.3,29.5,0,0.0,0.0,0.0
2018,3,11,82,67.1,64.1,0.6,29.5,0,0.0,0.0,0.0
2018,3,12,82.4,70,67.6,1.5,29.4,0,0.0,0.0,0.0
2018,3,13,84.1,63,56.5,2.1,29.4,0,0.0,0.0,0.0
2018,3,14,85.4,58.9,44.3,2.5,29.4,0,0.0,0.0,0.0
2018,3,15,86.3,61.3,44.9,2.9,29.4,0,0.0,0.0,0.0
2018,3,16,85.3,63.6,50,1.4,29.4,0,0.0,0.0,0.0
2018,3,17,85,65.6,55.6,1.3,29.4,0,0.0,0.0,0.0
2018,3,18,88.1,62.6,44.1,2.5,29.4,0,0.0,0.0,0.0
2018,3,19,89.3,59,37.9,6.3,29.4,0,0.0,0.0,0.0
2018,3,20,89.4,58.8,37,2.4,29.4,0,0.0,0.0,0.0
2018,3,21,86,64.3,50.8,1.4,29.4,0,0.0,0.0,0.0
2018,3,22,82.6,72.1,71.3,1.3,29.4,0,0.0,0.0,0.0
2018,3,23,82.9,71.5,69.8,0.6,29.4,0,0.0,0.0,0.0
2018,3,24,85.3,71.1,64.6,0.6,29.4,0,0.0,0.0,0.0
2018,3,25,87.9,70.5,57.8,1.5,29.4,0,0.0,0.0,0.0
2018,3,26,90.1,68.5,50.3,1.8,29.4,0,0.0,0.0,0.0
2018,3,27,86.3,70.8,61.6,1.6,29.4,0,0.0,0.0,0.0
2018,3,28,86.5,66.6,57.8,1.6,29.4,0,0.0,0.0,0.0
2018,3,29,88.9,66.1,48.6,3.1,29.4,0,0.0,0.0,0.0
2018,3,30,89.6,68,49.6,1.4,29.4,0,0.0,0.0,0.0
2018,3,31,85.3,72.8,67.8,2.5,29.4,0,0.0,0.0,0.0
2018,4,1,81.8,72.5,75.6,1.5,29.4,2.5,0.0,0.0,0.0
2018,4,2,84,73.6,72.3,0.4,29.4,0,0.0,0.0,0.0
2018,4,3,84.1,69.5,63,1.8,29.4,0,0.0,0.0,0.0
2018,4,4,83.9,71.8,68.8,2.3,29.3,0,0.0,0.0,0.0
2018,4,5,84,73.8,72.6,1.4,29.4,0,0.0,0.0,0.0
2018,4,6,85.3,72.5,66.9,1.5,29.4,0,0.0,0.0,0.0
2018,4,7,75.9,71.3,86.3,3,29.5,0.1,0.0,0.0,0.0
2018,4,8,77.3,66,70.5,2,29.6,0.1,0.0,0.0,0.0
2018,4,9,81.3,68.9,69,1.9,29.5,0,0.0,0.0,0.0
2018,4,10,85.1,71.4,66,1,29.4,0,0.0,0.0,0.0
2018,4,11,88.9,71.6,58.5,1.5,29.4,0,0.0,0.0,0.0
2018,4,12,91.3,71.4,52.9,3.5,29.3,0,0.0,0.0,0.0
2018,4,13,92.4,68.6,46.6,5,29.3,0,0.0,0.0,0.0
2018,4,14,93.8,69.6,46.3,3.3,29.3,0,0.0,0.0,0.0
2018,4,15,94.4,67.4,41.6,6.9,29.3,0,0.0,0.0,0.0
2018,4,16,86.5,73.8,67.1,2.9,29.4,0,0.0,0.0,0.0
2018,4,17,84.3,73.5,72,2.8,29.4,0.2,0.0,0.0,0.0
2018,4,18,84.4,73.4,71.1,2.5,29.4,0,0.0,0.0,0.0
2018,4,19,85,70.9,65.9,2.6,29.4,0,0.0,0.0,0.0
2018,4,20,86.8,70.8,60.9,1.8,29.4,0,0.0,0.0,0.0
2018,4,21,88.5,71.8,60.9,2.5,29.3,0,0.0,0.0,0.0
2018,4,22,92.1,71,52,3.9,29.3,0,0.0,0.0,0.0
2018,4,23,91.8,71.4,52.6,3.9,29.3,0,0.0,0.0,0.0
2018,4,24,91.8,71.3,52.5,5.1,29.3,0,0.0,0.0,0.0
2018,4,25,92.9,73.4,54.3,5.1,29.3,0,0.0,0.0,0.0
2018,4,26,88.1,73.4,63,4.1,29.4,0,0.0,0.0,0.0
2018,4,27,84.4,73.3,70.8,2,29.4,0,0.0,0.0,0.0
2018,4,28,78.4,73.1,84.4,1.8,29.5,0.11,0.0,0.0,0.0
2018,4,29,77.5,74.5,90.5,0.8,29.4,0.62,0.0,0.0,0.0
2018,4,30,82.8,75.9,80.6,1.8,29.4,0.62,0.0,0.0,0.0
2018,5,1,79.9,76.1,88.1,0.5,29.4,1.35,0.0,0.0,0.0
2018,5,2,79.4,76,90.3,2.8,29.4,1.37,0.0,0.0,0.0
2018,5,3,81.6,76.3,84.9,1.5,29.4,0.03,0.0,0.0,0.0
2018,5,4,81,77.1,88.3,1.8,29.4,0.13,0.0,0.0,0.0
2018,5,5,83,76.9,82.5,1,29.4,0.1,0.0,0.0,0.0
2018,5,6,88.5,74.9,65.9,2.1,29.4,0,0.0,0.0,0.0
2018,5,7,90.1,74.5,61,7.1,29.4,0,0.0,0.0,0.0
2018,5,8,91.8,75.4,59,6.3,29.3,0,0.0,0.0,0.0
2018,5,9,89.5,75.9,66.3,3.4,29.4,0.08,0.0,0.0,0.0
2018,5,10,87.4,75.9,71.6,1.3,29.4,0.08,0.0,0.0,0.0
2018,5,11,82.8,75.8,81,2.3,29.4,1.21,0.0,0.0,0.0
2018,5,12,81.8,77.1,86.5,0.5,29.4,0.31,0.0,0.0,0.0
2018,5,13,83.1,75.9,80.3,2.4,29.4,0.31,0.0,0.0,0.0
2018,5,14,82.8,75.8,80.3,2.4,29.4,0.15,0.0,0.0,0.0
2018,5,15,84.1,75.3,76.5,2,29.3,0,0.0,0.0,0.0
2018,5,16,86.5,76.4,74,2,29.3,0.12,0.0,0.0,0.0
2018,5,17,87.3,75.8,69.6,2.6,29.3,0,0.0,0.0,0.0
2018,5,18,82.9,75,77.9,1.3,29.3,0.04,0.0,0.0,0.0
2018,5,19,82.5,75.8,80.9,1.4,29.3,0.06,0.0,0.0,0.0
2018,5,20,85.5,76,75.8,2.1,29.3,0.06,0.0,0.0,0.0
2018,5,21,88,74.9,66.4,2.9,29.3,0,0.0,0.0,0.0
2018,5,22,82.6,76.6,82.6,1,29.4,0.21,20.0,0.0,10.0
2018,5,23,85.3,76.6,76.9,0.8,29.4,0.21,0.0,0.0,0.0
2018,5,24,82,77,85.6,1.1,29.4,0.47,0.0,0.0,0.0
2018,5,25,83.8,77.8,83.3,2.1,29.3,0.19,0.0,0.0,0.0
2018,5,26,85,77.3,79.4,2.6,29.3,0.09,0.0,0.0,0.0
2018,5,27,81.9,76.9,85.4,2.4,29.4,0.09,0.0,0.0,0.0
2018,5,28,79.9,77.1,91.9,0,29.4,0.51,0.0,0.0,0.0
2018,5,29,81.9,78.5,90.5,2,29.4,0.37,0.0,0.0,0.0
2018,5,30,79.8,77,92,1.8,29.4,2.95,0.0,0.0,0.0
2018,5,31,80.6,77.3,90.3,2,29.4,2.2,0.0,0.0,0.0
2018,6,1,83.8,76.6,80.4,2.1,29.4,0.43,0.0,0.0,0.0
2018,6,2,85.6,76.9,77,2.1,29.3,0.08,0.0,0.0,0.0
2018,6,3,87.4,74.6,66,6.3,29.3,0.05,0.0,0.0,0.0
2018,6,4,87.1,76.3,70.5,3.9,29.3,0,0.0,0.0,0.0
2018,6,5,87,76.5,71.9,3,29.3,0.06,0.0,0.0,0.0
2018,6,6,86.9,74.9,68,6,29.3,0.06,0.5,0.0,0.25
2018,6,7,85.5,75,71,5.8,29.3,0,0.5,0.0,0.25
2018,6,8,84,74.9,74.9,6.5,29.3,0.01,0.0,0.0,0.0
2018,6,9,80.6,76.6,87.5,1.5,29.3,0.67,4.0,0.0,2.0
2018,6,10,81,78.6,92.5,1.1,29.3,1.06,4.0,0.0,2.0
2018,6,11,81.6,78.8,91.5,0.9,29.3,0.56,0.0,0.0,0.0
2018,6,12,81,79.1,94.4,1,29.3,0.6,0.5,0.0,0.25
2018,6,13,82.3,78.8,89.3,2,29.3,0.48,0.5,0.0,0.25
2018,6,14,80.9,77.3,89,2.4,29.3,0.2,0.0,0.0,0.0
2018,6,15,82.4,76,81.6,4.3,29.2,0.17,0.0,0.0,0.0
2018,6,16,84.1,75.4,75,6.5,29.2,0.02,0.0,0.0,0.0
2018,6,17,82.4,75.5,80.6,5.5,29.2,0.07,0.0,0.0,0.0
2018,6,18,84.5,73,68.6,6.9,29.2,0.07,0.0,0.0,0.0
2018,6,19,85.8,73.8,68,6.1,29.2,0,0.0,0.0,0.0
2018,6,20,83.5,75.8,78,2.9,29.3,0.35,0.0,0.0,0.0
2018,6,21,82.8,75,79,2.6,29.3,0.35,0.0,0.0,0.0
2018,6,22,84.3,73.6,71,5.3,29.3,0,0.0,0.0,0.0
2018,6,23,83.9,73,69.9,6.3,29.3,0,0.0,0.0,0.0
2018,6,24,83.3,72.9,70.9,7.4,29.3,0,0.0,0.0,0.0
2018,6,25,82.6,73.6,74.1,4.8,29.3,0,13.0,0.0,6.5
2018,6,26,79.9,74.5,84.4,1,29.3,0.24,1.5,0.0,0.75
2018,6,27,78.1,75.9,93.4,0.5,29.4,2.2,15.0,0.0,7.5
2018,6,28,78,74.6,89.8,2,29.4,1.78,0.0,0.0,0.0
2018,6,29,83.3,73.8,75,3.6,29.3,0.06,0.0,0.0,0.0
2018,6,30,84.6,73.4,69.6,5,29.3,0,0.0,0.0,0.0
2018,7,1,84.3,73.4,70.3,6,29.3,0,0.0,0.0,0.0
2018,7,2,84.5,72.9,68.8,5.9,29.3,0,0.5,0.0,0.25
2018,7,3,84.5,72.8,67.8,8.3,29.3,0,0.5,0.0,0.25
2018,7,4,83.6,73,71.1,6,29.3,0.11,0.0,0.0,0.0
2018,7,5,84.9,73,68,6.6,29.2,0.11,19.0,0.0,9.5
2018,7,6,83.4,73.8,72.3,6.3,29.2,0,0.0,0.0,0.0
2018,7,7,83.5,72.9,69.8,7.1,29.2,0,0.0,0.0,0.0
2018,7,8,83.9,71.9,67.5,7.5,29.2,0,0.0,0.0,0.0
2018,7,9,82.9,71.8,69.1,6.4,29.3,0,0.0,0.0,0.0
2018,7,10,82.3,72.4,71.9,6.3,29.3,0,1.5,0.0,0.75
2018,7,11,82.8,71.6,69.3,7.6,29.3,0,0.5,0.0,0.25
2018,7,12,84.5,72.9,69.1,7.5,29.2,0.04,0.5,0.0,0.25
2018,7,13,84.4,72.6,68.1,8.1,29.2,0.04,1.5,0.0,0.75
2018,7,14,82.1,73.1,74.8,5,29.2,0.33,0.0,0.0,0.0
2018,7,15,83.5,73,71.1,5.4,29.3,0.33,2.0,0.0,1.0
2018,7,16,80.9,74,79.8,5.1,29.3,0.24,4.0,0.0,2.0
2018,7,17,81.6,73.8,77.3,8.1,29.2,0.22,9.5,0.0,4.75
2018,7,18,80.3,76.4,88.5,0,29.1,0.2,4.5,0.0,2.25
2018,7,19,81.5,76.5,85.8,1.9,29.2,0.13,5.5,0.0,2.75
2018,7,20,79.1,76.9,93.8,0.5,29.3,0.35,2.5,0.0,1.25
2018,7,21,80,77,90.6,0.4,29.3,0.45,2.5,0.0,1.25
2018,7,22,82,75.5,80.5,3.5,29.3,0.48,3.0,0.0,1.5
2018,7,23,83.9,73.9,71.8,6.3,29.3,0.06,0.0,0.0,0.0
2018,7,24,83.5,73.3,71.5,6.9,29.3,0,0.0,0.0,0.0
2018,7,25,81.4,74.8,80.9,4.1,29.3,0.28,0.5,0.0,0.25
2018,7,26,80.6,74.4,81.6,4,29.3,0.38,3.0,0.0,1.5
2018,7,27,80.3,75.4,85.5,3.4,29.3,0.86,7.5,0.0,3.75
2018,7,28,80.1,74.5,83,3.6,29.3,0.63,1.0,0.0,0.5
2018,7,29,81.1,74,79.3,4.4,29.3,0.23,1.5,0.0,0.75
2018,7,30,82.3,73.5,74.5,6,29.3,0.05,1.5,0.0,0.75
2018,7,31,80.9,74.6,81.8,1.5,29.3,0.17,0.0,0.0,0.0
2018,8,1,80.8,73.9,80.5,2.6,29.3,0.17,0.5,0.0,0.25
2018,8,2,81.5,71.9,71.9,5,29.3,0.02,1.0,0.0,0.5
2018,8,3,81.4,73.1,76.1,4.3,29.3,0.11,0.0,0.0,0.0
2018,8,4,82.4,72.8,72.8,4.5,29.3,0.09,1.0,0.0,0.5
2018,8,5,81.4,74.9,81.8,1.5,29.3,0.38,44.5,0.0,22.25
2018,8,6,80.4,75.6,86.1,0.5,29.3,0.38,1.0,0.0,0.5
2018,8,7,81,75.4,83.1,1.8,29.3,0.06,0.0,0.0,0.0
2018,8,8,84.5,72.6,68,6.1,29.3,0.06,0.5,0.0,0.25
2018,8,9,83.5,72,68,9.5,29.3,0,0.0,0.0,0.0
2018,8,10,84.1,73.1,70,7.3,29.3,0.03,0.0,0.0,0.0
2018,8,11,82.2,72,71.7,5.8,29.3,0.03,1.0,0.0,0.5
2018,8,12,82.8,72.5,71.5,3.5,29.2,0.01,0.0,0.0,0.0
2018,8,13,82.1,73.8,76.3,2.4,29.2,0.01,0.0,0.0,0.0
2018,8,14,83.1,72.1,69.6,5.9,29.3,0.02,0.0,0.0,0.0
2018,8,15,83.3,72.4,69.4,6.5,29.3,0.02,0.0,0.0,0.0
2018,8,16,82.9,71.6,69.4,6.3,29.3,0,0.5,0.0,0.25
2018,8,17,83.9,72.9,69.1,8.3,29.1,0.01,10.5,0.0,5.25
2018,8,18,81.6,75.3,82,1.5,29.1,0.39,1.0,0.0,0.5
2018,8,19,80.1,76.6,88.1,0,29.2,0.09,0.0,0.0,0.0
2018,8,20,83.1,74.9,77.3,2.9,29.3,0.09,2.5,0.0,1.25
2018,8,21,83.3,73.3,73,5.8,29.3,0,2.0,0.0,1.0
2018,8,22,83.9,73,70.4,5,29.3,0.02,0.0,0.0,0.0
2018,8,23,84.3,73.1,69.9,7,29.3,0.03,0.5,0.0,0.25
2018,8,24,82.4,74.1,76.8,3.8,29.3,0.02,1.5,0.0,0.75
2018,8,25,79.6,73.9,83.6,2.6,29.3,0.2,2.0,0.0,1.0
2018,8,26,81.4,73,75.9,3.9,29.3,0.1,0.0,0.0,0.0
2018,8,27,84.7,71.5,65,7.2,29.3,0.02,4.0,0.0,2.0
2018,8,28,80.9,70.8,72,7.1,29.3,0.26,0.0,0.0,0.0
2018,8,29,81.4,71,70.8,7.5,29.3,0.26,0.0,0.0,0.0
2018,8,30,81.9,70.6,68.9,8.5,29.3,0,0.0,0.0,0.0
2018,8,31,82.3,71.8,70.3,6.3,29.3,0,0.0,0.0,0.0
2018,9,1,82.3,72.1,71.5,4.1,29.4,0,0.0,0.0,0.0
2018,9,2,84.6,72.5,67.1,7,29.3,0,0.0,0.0,0.0
2018,9,3,86,72.7,64.7,7,29.3,0.05,0.0,0.0,0.0
2018,9,4,82.6,71.6,69.6,5.6,29.3,0.05,0.0,0.0,0.0
2018,9,5,80.6,70.9,72.6,4.8,29.4,0,0.0,0.0,0.0
2018,9,6,83.4,71.4,66.9,7.6,29.3,0,0.0,0.0,0.0
2018,9,7,86,71.9,63.4,7.8,29.3,0,34.0,0.0,17.0
2018,9,8,80.6,72.8,77.8,5.4,29.3,0.46,0.0,0.0,0.0
